Fairfield Porter,History & Criticism,11-Oct-16,by John Wilmerding and Karen Wilkin,Hardcover,44.19,65,4.5,https://www.amazon.com/s/ref=sr_pg_47?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=47&keywords=book&ie=UTF8&qid=1518105161
Matisse in the Studio,History & Criticism,25-Apr-17,by Suzanne Preston Blier and Ann Dumas,Hardcover,36.56,55,4.9,https://www.amazon.com/s/ref=sr_pg_47?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=47&keywords=book&ie=UTF8&qid=1518105161
The Tale of the Lantern Lady,History & Criticism,20-Nov-13,by Natalie Patterson Mohr,Paperback,5.38,,4.7,https://www.amazon.com/s/ref=sr_pg_47?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=47&keywords=book&ie=UTF8&qid=1518105161
The Egyptian Book of the Dead: The Book of Going Forth by Day: The Complete Papyr of Ani Featuring Integrated Text and Full-Color Images,Arts & Photography,20-Jan-15,by Ogden Goelet and Raymond Faulkner,Paperback,20.3,35,4.7,https://www.amazon.com/s/ref=sr_pg_55?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=55&d=1&keywords=book&ie=UTF8&qid=1518105171
Essential Elements for Strings - Book 1 with EEi: Cello,Arts & Photography,1-Jul-02,by Robert Gillespie and Pamela Tellejohn Hayes,Paperback,9.22,,4.7,https://www.amazon.com/s/ref=sr_pg_55?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=55&d=1&keywords=book&ie=UTF8&qid=1518105171
Home: The Best of The New York Times Home Section: The Way We Live Now,Arts & Photography,10-Oct-17,by Noel Millea,Hardcover,28.5,50,3.9,https://www.amazon.com/s/ref=sr_pg_55?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=55&d=1&keywords=book&ie=UTF8&qid=1518105171
Dear Evan Hansen: Vocal Selections,Arts & Photography,1-May-17,by Benj Pasek and Jtin Paul,Paperback,13.38,19.99,4.8,https://www.amazon.com/s/ref=sr_pg_55?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=55&d=1&keywords=book&ie=UTF8&qid=1518105171
Othello,Arts & Photography,28-Jan-18,by William Shakespeare,Kindle Edition,0.99,,4.4,https://www.amazon.com/s/ref=sr_pg_55?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=55&d=1&keywords=book&ie=UTF8&qid=1518105171
One Question a Day for You & Me: Daily Reflections for Couples: A Three-Year Journal,Arts & Photography,26-Dec-17,by Aimee Chase,Hardcover,11.59,16.99,0,https://www.amazon.com/s/ref=sr_pg_55?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=55&d=1&keywords=book&ie=UTF8&qid=1518105171
Beth Webb: An Eye for Beauty: Rooms That Speak to the Senses,Arts & Photography,19-Sep-17,by Beth Webb and Judith Nastir,Hardcover,31.45,50,4.8,https://www.amazon.com/s/ref=sr_pg_55?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=55&d=1&keywords=book&ie=UTF8&qid=1518105171
How to Shoot Video That Doesn't Suck: Advice to Make Any Amateur Look Like a Pro,Arts & Photography,10-Dec-13,by Steve Stockman and Inc. Ctom Productions,Audible Audio Edition,0,,4.7,https://www.amazon.com/s/ref=sr_pg_55?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=55&d=1&keywords=book&ie=UTF8&qid=1518105171
A Concise Public Speaking Handbook (5th Edition),Arts & Photography,3-Feb-17,by Steven A. Beebe and San J. Beebe,Spiral-bound,50.54,53.2,4.2,https://www.amazon.com/s/ref=sr_pg_55?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=55&d=1&keywords=book&ie=UTF8&qid=1518105171
Rolling Stone Easy Piano Sheet Mic Classics  Vol 1: 39 Selections from the 500 Greatest Songs of All Time (<i>Rolling Stone</i>(R) Easy Piano Sheet Mic Classics),Arts & Photography,1-Dec-08,by Dan Coates,Paperback,15.15,20.99,4,https://www.amazon.com/s/ref=sr_pg_55?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=55&d=1&keywords=book&ie=UTF8&qid=1518105171
Naked We Came,Arts & Photography,19-Aug-17,by Robert Lane,Paperback,13.94,15.49,4.1,https://www.amazon.com/s/ref=sr_pg_55?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=55&d=1&keywords=book&ie=UTF8&qid=1518105171
Orange Is the New Black: My Year in a Women's Prison,Biographies & Memoirs,8-Mar-11,by Piper Kerman,Paperback,7.68,16,4.1,https://www.amazon.com/s/ref=sr_pg_43?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=43&ie=UTF8&qid=1518105159
The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,Biographies & Memoirs,11-Mar-14,by Denise Kiernan,Paperback,6.76,17,4.2,https://www.amazon.com/s/ref=sr_pg_43?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=43&ie=UTF8&qid=1518105159
Wooden on Leadership: How to Create a Winning Organization,Biographies & Memoirs,26-Apr-05,by John Wooden and Steve Jamison,Hardcover,13.38,30,4.7,https://www.amazon.com/s/ref=sr_pg_43?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=43&ie=UTF8&qid=1518105159
Look Me in the Eye: My Life with Asperger's,Biographies & Memoirs,9-Sep-08,by John Elder Robison,Paperback,9.39,16,4.6,https://www.amazon.com/s/ref=sr_pg_43?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=43&ie=UTF8&qid=1518105159
Lenin: The Man  the Dictator  and the Master of Terror,Biographies & Memoirs,7-Nov-17,by Victor Sebestyen,Hardcover,20.57,35,4.5,https://www.amazon.com/s/ref=sr_pg_43?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=43&ie=UTF8&qid=1518105159
About Face: The Odyssey of an American Warrior,Biographies & Memoirs,15-Apr-90,by Colonel David H. Hackworth and Julie Sherman,Paperback,11.15,25,4.7,https://www.amazon.com/s/ref=sr_pg_43?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=43&ie=UTF8&qid=1518105159
A Piece of Cake: A Memoir,Biographies & Memoirs,10-Apr-07,by Cupcake Brown,Paperback,7.68,16,4.6,https://www.amazon.com/s/ref=sr_pg_43?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=43&ie=UTF8&qid=1518105159
March: Book Three,Biographies & Memoirs,2-Aug-16,by John Lewis and Andrew Aydin,Paperback,13.59,19.99,4.8,https://www.amazon.com/s/ref=sr_pg_43?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=43&ie=UTF8&qid=1518105159
I Will Not Fear: My Story of a Lifetime of Building Faith under Fire,Biographies & Memoirs,16-Jan-18,by Melba Pattillo Beals and Gerald Jampolsky,Hardcover,11.72,16.99,4,https://www.amazon.com/s/ref=sr_pg_43?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=43&ie=UTF8&qid=1518105159
Lions of Kandahar: The Story of a Fight Against All Odds,Biographies & Memoirs,19-May-15,by Rty Bradley and Kevin Maurer,Paperback,8.27,17,4.8,https://www.amazon.com/s/ref=sr_pg_43?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=43&ie=UTF8&qid=1518105159
Daily Rituals: How Artists Work,Biographies & Memoirs,23-Apr-13,by Mason Currey,Hardcover,16.96,24.95,4.2,https://www.amazon.com/s/ref=sr_pg_43?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=43&ie=UTF8&qid=1518105159
The Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope (P.S.),Biographies & Memoirs,27-Jul-10,by William Kamkwamba and Bryan Mealer,Paperback,0,14.99,4.5,https://www.amazon.com/s/ref=sr_pg_43?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=43&ie=UTF8&qid=1518105159
All the Money in the World,Biographies & Memoirs,12-Dec-17,by John Pearson,Paperback,10.99,15.99,4.2,https://www.amazon.com/s/ref=sr_pg_44?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=44&ie=UTF8&qid=1518105179
Waco: A Survivor's Story,Biographies & Memoirs,2-Jan-18,by David Thibodeau and Leon Whiteson,Paperback,10.99,16.99,3.8,https://www.amazon.com/s/ref=sr_pg_44?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=44&ie=UTF8&qid=1518105179
Finding Ultra: Rejecting Middle Age  Becoming One of the World's Fittest Men  and Discovering Myself,Biographies & Memoirs,21-May-13,by Rich Roll,Paperback,7.67,15.99,4.5,https://www.amazon.com/s/ref=sr_pg_44?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=44&ie=UTF8&qid=1518105179
Monograph by Chris Ware,Biographies & Memoirs,17-Oct-17,by Chris Ware and Ira Glass,Hardcover,37.42,60,4.9,https://www.amazon.com/s/ref=sr_pg_44?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=44&ie=UTF8&qid=1518105179
Pretty Mess,Biographies & Memoirs,20-Mar-18,by Erika Jayne,Hardcover,17.7,27,0,https://www.amazon.com/s/ref=sr_pg_44?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=44&ie=UTF8&qid=1518105179
Zealot: The Life and Times of Jes of Nazareth,Biographies & Memoirs,9-Sep-14,by Reza Aslan,Paperback,12.06,18,4.3,https://www.amazon.com/s/ref=sr_pg_44?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=44&ie=UTF8&qid=1518105179
Can't We Talk about Something More Pleasant?: A Memoir,Biographies & Memoirs,13-Sep-16,by Roz Chast,Paperback,9.33,19,4.5,https://www.amazon.com/s/ref=sr_pg_44?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=44&ie=UTF8&qid=1518105179
Laugh It Up!: Embrace Freedom and Experience Defiant Joy,Biographies & Memoirs,7-Nov-17,by Candace Payne,Paperback,10.82,16.99,4.9,https://www.amazon.com/s/ref=sr_pg_44?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=44&ie=UTF8&qid=1518105179
Washington's Spies: The Story of America's First Spy Ring,Biographies & Memoirs,1-May-07,by Alexander Rose,Paperback,14.45,18,4.4,https://www.amazon.com/s/ref=sr_pg_44?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=44&ie=UTF8&qid=1518105179
Gratitude in Motion: A True Story of Hope  Determination  and the Everyday Heroes Around ,Biographies & Memoirs,16-Jan-18,by Colleen Kelly Alexander and Bart Yasso,Hardcover,17.7,27,5,https://www.amazon.com/s/ref=sr_pg_44?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=44&ie=UTF8&qid=1518105179
The Man from the Train: The Solving of a Century-Old Serial Killer Mystery,Biographies & Memoirs,19-Sep-17,by Bill James and Rachel McCarthy James,Hardcover,17.99,30,3.6,https://www.amazon.com/s/ref=sr_pg_44?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=44&ie=UTF8&qid=1518105179
John Adams,Biographies & Memoirs,3-Sep-02,by David McCullough,Paperback,7.01,20,4.8,https://www.amazon.com/s/ref=sr_pg_44?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=44&ie=UTF8&qid=1518105179
Where We Stand: Class Matters,History & Criticism,26-Oct-00,by bell hooks,Paperback,29.96,38.95,4.2,https://www.amazon.com/s/ref=sr_pg_48?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=48&keywords=book&ie=UTF8&qid=1518105182
Fantastic Animals 3: A Wild Adult Colouring Book: A Unique Antistress Coloring Gift for Men  Women  Teens  and Seniors for Art Color Therapy with ... Stress Relief & Mindful Meditation),History & Criticism,20-Nov-17,by Papeterie Bleu and Maverick Infanta,Paperback,4.99,,5,https://www.amazon.com/s/ref=sr_pg_48?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=48&keywords=book&ie=UTF8&qid=1518105182
Patterns in Prehistory: Humankind's First Three Million Years  5th Edition (Casebooks in Criticism),History & Criticism,2-Aug-06,by Robert J. Wenke and Deborah I. Olszewski,Paperback,101.53,,4.1,https://www.amazon.com/s/ref=sr_pg_48?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=48&keywords=book&ie=UTF8&qid=1518105182
Bauha,History & Criticism,1-Sep-15,by Magdalena Droste and Peter G_ssel,Hardcover,14.97,,4.4,https://www.amazon.com/s/ref=sr_pg_48?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=48&keywords=book&ie=UTF8&qid=1518105182
Vox Populi: The Perils and Promises of Populism,History & Criticism,28-Nov-17,by Roger Kimball,Hardcover,15.9,23.99,5,https://www.amazon.com/s/ref=sr_pg_48?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=48&keywords=book&ie=UTF8&qid=1518105182
The Art of Magic: The Gathering - Zendikar,History & Criticism,5-Jan-16,by James Wyatt,Hardcover,27.19,39.99,4.7,https://www.amazon.com/s/ref=sr_pg_48?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=48&keywords=book&ie=UTF8&qid=1518105182
Creating Characters with Personality: For Film  TV  Animation  Video Games  and Graphic Novels,History & Criticism,1-Feb-06,by Tom Bancroft and Glen Keane,Paperback,14.76,19.95,4.6,https://www.amazon.com/s/ref=sr_pg_48?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=48&keywords=book&ie=UTF8&qid=1518105182
Gateways to Art and Gateways to Art Journal for Meum and Gallery Projects (Second edition),History & Criticism,17-Dec-15,by Debra J. DeWitte and Ralph M. Larmann,Paperback,78.7,,4.3,https://www.amazon.com/s/ref=sr_pg_48?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=48&keywords=book&ie=UTF8&qid=1518105182
Sorolla: The Masterworks,History & Criticism,2-Oct-12,by Blanca Pons-Sorolla,Hardcover,40,50,4.7,https://www.amazon.com/s/ref=sr_pg_48?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=48&keywords=book&ie=UTF8&qid=1518105182
The Critique Handbook: The Art Student's Sourcebook and Survival Guide (2nd Edition),History & Criticism,4-Dec-09,by Kendall Bter and Paula Crawford,Paperback,38.6,,4,https://www.amazon.com/s/ref=sr_pg_48?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=48&keywords=book&ie=UTF8&qid=1518105182
Sibley Backyard Birding Postcards: 100 Postcards,History & Criticism,5-Feb-13,by David Sibley,Cards,15.96,20,4.4,https://www.amazon.com/s/ref=sr_pg_48?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=48&keywords=book&ie=UTF8&qid=1518105182
The Hoe of Government: A Saga of the Rsian Revolution,Arts & Photography,22-Aug-17,by Yuri Slezkine,Hardcover,21.39,39.95,4.3,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
2018 Grumpy Cat Calendar (Year-In-A-Box),Arts & Photography,15-Jul-17,by Year-in-A-Box,Calendar,3.74,14.99,4.5,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
THINK Communication (3rd Edition),Arts & Photography,9-Mar-14,by Isa N. Engleberg,Paperback,20.98,,3.6,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
The Dogist: Photographic Encounters with 1 000 Dogs,Arts & Photography,20-Oct-15,by Elias Weiss Friedman,Hardcover,16.96,24.95,4.8,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
Mixing Secrets for  the Small Studio (Sound On Sound Presents...),Arts & Photography,27-Feb-11,by Mike Senior,Paperback,26,44.95,4.7,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
Learn to Timber Frame: Craftsmanship  Simplicity  Timeless Beauty,Arts & Photography,3-May-16,by Will Beemer and Jack A. Sobon,Hardcover,16.96,24.95,4.8,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
How to Fail at Almost Everything and Still Win Big: Kind of the Story of My Life,Arts & Photography,30-Dec-14,by Scott Adams,Paperback,13.6,17,4.6,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
Practices of Looking: An Introduction to Visual Culture,Arts & Photography,2-Jan-09,by Marita Sturken and Lisa Cartwright,Paperback,13.49,,3.9,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
The Art of Magic: The Gathering - Ixalan,Arts & Photography,2-Jan-18,by James Wyatt,Hardcover,25.46,39.99,5,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
Piano for the Young Beginner:  Primer B (Bastien Piano Basics),Arts & Photography,1-Oct-87,by James Bastien and Jane Smisor Bastien,Paperback,5.5,,4.6,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
Upright Citizens Brigade Comedy Improvisation Manual,Arts & Photography,2013,by Matt Walsh and Ian Roberts,Paperback,25,,4.8,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
Hanon -- The Virtuoso Pianist in 60 Exercises: Complete  Comb-Bound Book (Alfred Masterwork Edition),Arts & Photography,Nov-93,by Charles-Louis Hanon and Allan Small,Plastic Comb,8.49,9.99,4.7,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
MilesTalk: Live Your Wildest Travel Dreams ing Miles and Points,Arts & Photography,18-Jan-18,by Dave Grossman,Paperback,14.99,,5,https://www.amazon.com/s/ref=sr_pg_56?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=56&d=1&keywords=book&ie=UTF8&qid=1518105191
Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time,Biographies & Memoirs,24-Apr-12,by Mark Adams,Paperback,12.85,16,4.5,https://www.amazon.com/s/ref=sr_pg_45?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=45&ie=UTF8&qid=1518105199
Draplin Design Co.: Pretty Much Everything,Biographies & Memoirs,17-May-16,by Aaron James Draplin,Hardcover,27.19,40,4.8,https://www.amazon.com/s/ref=sr_pg_45?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=45&ie=UTF8&qid=1518105199
The Rise of Theodore Roosevelt (Modern Library Paperbacks),Biographies & Memoirs,20-Nov-01,by Edmund Morris,Paperback,8.69,18,4.6,https://www.amazon.com/s/ref=sr_pg_45?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=45&ie=UTF8&qid=1518105199
Without Conscience: The Disturbing World of the Psychopaths Among ,Biographies & Memoirs,8-Jan-99,by Robert D. Hare,Paperback,14,17.95,4.5,https://www.amazon.com/s/ref=sr_pg_45?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=45&ie=UTF8&qid=1518105199
Serioly...I'm Kidding,Biographies & Memoirs,25-Sep-12,by Ellen DeGeneres,Paperback,5.23,14.99,4,https://www.amazon.com/s/ref=sr_pg_45?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=45&ie=UTF8&qid=1518105199
Girl  Interrupted,Biographies & Memoirs,19-Apr-94,by Sanna Kaysen,Paperback,7.2,15,4.2,https://www.amazon.com/s/ref=sr_pg_45?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=45&ie=UTF8&qid=1518105199
Getting Off: One Woman's Journey Through Sex and Porn Addiction,Biographies & Memoirs,9-Jan-18,by Erica Garza,Hardcover,23.4,26,4.6,https://www.amazon.com/s/ref=sr_pg_45?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=45&ie=UTF8&qid=1518105199
The Dead Moms Club: A Memoir about Death  Grief  and Surviving the Mother of All Losses,Biographies & Memoirs,21-Nov-17,by Kate Spencer,Paperback,10.36,16.99,4.9,https://www.amazon.com/s/ref=sr_pg_45?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=45&ie=UTF8&qid=1518105199
Hank and Jim: The Fifty-Year Friendship of Henry Fonda and James Stewart,Biographies & Memoirs,24-Oct-17,by Scott Eyman,Hardcover,14.5,29,4.5,https://www.amazon.com/s/ref=sr_pg_45?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=45&ie=UTF8&qid=1518105199
Churchill and Orwell: The Fight for Freedom,Biographies & Memoirs,23-May-17,by Thomas E. Ricks,Hardcover,19.04,28,4.5,https://www.amazon.com/s/ref=sr_pg_45?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=45&ie=UTF8&qid=1518105199
Meat Eater: Adventures from the Life of an American Hunter,Biographies & Memoirs,10-Sep-13,by Steven Rinella,Paperback,8.16,18,4.7,https://www.amazon.com/s/ref=sr_pg_45?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=45&ie=UTF8&qid=1518105199
Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being  Wisdom  and Wonder,Biographies & Memoirs,17-Mar-15,by Arianna Huffington,Paperback,11.95,14.99,4.3,https://www.amazon.com/s/ref=sr_pg_45?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=45&ie=UTF8&qid=1518105199
Bloodborne Official Artworks,Arts & Photography,4-Jul-17,by Sony and FromSoftware,Paperback,29.23,44.99,3.7,https://www.amazon.com/s/ref=sr_pg_57?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=57&d=1&keywords=book&ie=UTF8&qid=1518105212
Tonal Harmony,Arts & Photography,22-Jun-12,by Stefan Kostka and Dorothy Payne,Hardcover,24.49,,4.3,https://www.amazon.com/s/ref=sr_pg_57?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=57&d=1&keywords=book&ie=UTF8&qid=1518105212
No Exit and Three Other Plays,Arts & Photography,23-Oct-89,by Jean-Paul Sartre and Stuart Gilbert,Paperback,10.35,15,4.4,https://www.amazon.com/s/ref=sr_pg_57?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=57&d=1&keywords=book&ie=UTF8&qid=1518105212
WP206 - Bastien Piano Basics - Theory Level 1,Arts & Photography,7-Nov-97,by James Bastien,Paperback,5.5,,4.5,https://www.amazon.com/s/ref=sr_pg_57?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=57&d=1&keywords=book&ie=UTF8&qid=1518105212
You Are Doing a Freaking Great Job.: And Other Reminders of Your Awesomeness,Arts & Photography,10-Mar-15,by Workman Publishing,Paperback,7.48,9.95,4.4,https://www.amazon.com/s/ref=sr_pg_57?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=57&d=1&keywords=book&ie=UTF8&qid=1518105212
A Practical Handbook for the Actor,Arts & Photography,12-Apr-86,by Melissa Bruder and Lee Michael Cohn,Paperback,13.72,15,4.4,https://www.amazon.com/s/ref=sr_pg_57?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=57&d=1&keywords=book&ie=UTF8&qid=1518105212
Wabi-Sabi for Artists  Designers  Poets & Philosophers,Arts & Photography,1-Nov-08,by Leonard Koren,Paperback,10.47,16,4.4,https://www.amazon.com/s/ref=sr_pg_57?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=57&d=1&keywords=book&ie=UTF8&qid=1518105212
Working in Groups (6th Edition),Arts & Photography,8-Mar-12,by Isa N. Engleberg and Dianna R. Wynn,Paperback,124.18,,3.7,https://www.amazon.com/s/ref=sr_pg_57?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=57&d=1&keywords=book&ie=UTF8&qid=1518105212
Unicorn Coloring Book (Adult Coloring Gift): A Unicorn and Horse Lovers Delight Featuring 30+ Majestic Design Pages To Color | Patterns For ... Stress Relief (Majestic Unicorn) (Volume 1),Arts & Photography,24-Dec-17,by Broderick S Johnson,Paperback,5.99,,3.8,https://www.amazon.com/s/ref=sr_pg_57?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=57&d=1&keywords=book&ie=UTF8&qid=1518105212
Pawnee: The Greatest Town in America,Arts & Photography,4-Oct-11,by Leslie Knope,Paperback,11.69,20,4.8,https://www.amazon.com/s/ref=sr_pg_57?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=57&d=1&keywords=book&ie=UTF8&qid=1518105212
Keys to Drawing,Arts & Photography,15-Aug-90,by Bert Dodson,Paperback,14,22.99,4.7,https://www.amazon.com/s/ref=sr_pg_57?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Ck%3Abook&page=57&d=1&keywords=book&ie=UTF8&qid=1518105212
